                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                0.73112,                0.54716,                 1.1199,                0.65657,                0.55137,                0.59737,                0.42556,                 1.2735,                 1.3269,                 1.6299,               0.000467,               0.000467,               0.000467
                    138,                0.72214,                0.54414,                 1.1123,                0.67794,                0.55455,                0.60188,                 0.4273,                 1.2724,                 1.2637,                 1.6339,             0.00045992,             0.00045992,             0.00045992
                    139,                0.71234,                 0.5402,                 1.1115,                0.63033,                0.54276,                0.58383,                0.41686,                 1.2953,                 1.3172,                 1.6679,             0.00045285,             0.00045285,             0.00045285
                    140,                0.70852,                 0.5344,                 1.1041,                0.63116,                0.56504,                0.60454,                0.42126,                 1.2961,                 1.2757,                 1.6689,             0.00044578,             0.00044578,             0.00044578
                    141,                 0.7186,                0.54472,                 1.1114,                0.65213,                 0.5483,                0.60418,                0.42036,                 1.3037,                 1.3147,                 1.6716,              0.0004387,              0.0004387,              0.0004387
                    142,                0.69556,                0.52767,                 1.1016,                0.59445,                0.57627,                 0.5941,                0.41971,                  1.292,                 1.3036,                 1.6559,             0.00043163,             0.00043163,             0.00043163
                    143,                0.71145,                0.53539,                 1.1062,                0.70426,                0.52873,                0.59809,                0.42821,                 1.2941,                 1.2795,                 1.6644,             0.00042456,             0.00042456,             0.00042456
                    144,                0.69643,                0.52352,                 1.0971,                0.62792,                0.54946,                0.59828,                0.42529,                 1.2867,                 1.3155,                 1.6561,             0.00041748,             0.00041748,             0.00041748
                    145,                   0.71,                0.53868,                 1.1055,                0.64258,                0.55569,                0.59363,                 0.4156,                 1.3028,                 1.2797,                   1.67,             0.00041041,             0.00041041,             0.00041041
                    146,                 0.6979,                0.52506,                 1.1051,                0.70604,                0.52451,                0.59922,                 0.4261,                 1.2732,                 1.2841,                 1.6376,             0.00040334,             0.00040334,             0.00040334
                    147,                0.69033,                0.51535,                 1.0948,                 0.6899,                0.53098,                0.59441,                0.42051,                 1.2988,                 1.3112,                 1.6644,             0.00039626,             0.00039626,             0.00039626
                    148,                0.68144,                 0.5083,                 1.0914,                0.66666,                 0.5636,                0.60566,                0.42147,                 1.2837,                 1.2533,                 1.6639,             0.00038919,             0.00038919,             0.00038919
                    149,                 0.6765,                0.51096,                 1.0865,                0.73243,                0.54185,                0.60632,                 0.4293,                 1.2704,                   1.24,                 1.6435,             0.00038211,             0.00038211,             0.00038211
                    150,                0.68975,                0.51213,                 1.0874,                0.64879,                0.56936,                0.60284,                0.43113,                 1.2686,                 1.2515,                 1.6373,             0.00037504,             0.00037504,             0.00037504
                    151,                0.68105,                0.51079,                  1.086,                0.66544,                0.55936,                0.59952,                0.42738,                 1.2922,                 1.2977,                 1.6732,             0.00036797,             0.00036797,             0.00036797
                    152,                0.67201,                0.50378,                 1.0827,                0.67834,                0.55752,                0.60182,                   0.43,                 1.2902,                 1.2844,                 1.6642,             0.00036089,             0.00036089,             0.00036089
                    153,                0.66106,                0.49749,                  1.082,                0.63025,                 0.5558,                 0.5909,                0.42153,                 1.3091,                 1.3307,                 1.6845,             0.00035382,             0.00035382,             0.00035382
                    154,                0.66203,                0.49587,                 1.0788,                0.67345,                0.54671,                0.59096,                0.41994,                 1.2841,                 1.3075,                 1.6634,             0.00034675,             0.00034675,             0.00034675
                    155,                0.65812,                0.49832,                 1.0772,                0.70061,                  0.534,                0.59184,                0.41988,                  1.288,                 1.2993,                 1.6647,             0.00033967,             0.00033967,             0.00033967
                    156,                0.65802,                0.49589,                  1.073,                0.65507,                0.55982,                0.59608,                 0.4209,                 1.2896,                 1.3226,                 1.6632,              0.0003326,              0.0003326,              0.0003326
                    157,                0.64874,                0.48459,                 1.0698,                0.63651,                0.56632,                 0.5908,                0.42231,                 1.2833,                 1.3438,                 1.6519,             0.00032553,             0.00032553,             0.00032553
                    158,                0.64411,                0.49007,                 1.0733,                0.63981,                0.56983,                0.60201,                0.42281,                 1.2855,                 1.3024,                 1.6642,             0.00031845,             0.00031845,             0.00031845
                    159,                0.65265,                 0.4919,                  1.076,                0.61615,                0.58195,                0.60062,                0.42365,                 1.2923,                 1.3227,                 1.6741,             0.00031138,             0.00031138,             0.00031138
                    160,                0.64456,                0.48537,                 1.0657,                0.65195,                0.56332,                0.60207,                0.42552,                 1.2936,                 1.2842,                 1.6829,             0.00030431,             0.00030431,             0.00030431
                    161,                0.63564,                0.48464,                 1.0659,                0.63176,                0.56639,                0.59898,                0.42421,                 1.2969,                 1.3204,                 1.6885,             0.00029723,             0.00029723,             0.00029723
                    162,                 0.6354,                0.47585,                 1.0626,                0.65527,                0.54345,                0.59735,                0.42152,                 1.2849,                 1.2915,                 1.6785,             0.00029016,             0.00029016,             0.00029016
                    163,                0.62252,                0.46594,                 1.0594,                0.65266,                0.55309,                0.59688,                0.42126,                 1.2938,                 1.2893,                 1.6949,             0.00028308,             0.00028308,             0.00028308
                    164,                0.63728,                 0.4828,                 1.0648,                0.66909,                0.53951,                0.59214,                0.41541,                 1.2844,                 1.3071,                 1.6858,             0.00027601,             0.00027601,             0.00027601
